week_ending_date,retailer_name,wmt_item_number,region,brand_name,category,sub_category,sku_id,sku_description,upc,dollar_sales,unit_sales,velocity_per_store,avg_selling_price,num_stores_selling,acv_distribution_pct,oos_rate_pct,prior_year_dollar_sales,prior_year_unit_sales,yoy_dollar_growth_pct
2024-06-08,Walmart,005519305,West,Bolt,Beverages,Energy Drinks,SKU-B05,Bolt Classic Energy Blend 24oz,0-61126-00205-1,16190.35,5732,6.627,2.82,865,75.15,4.97,14967.54,5334,8.17
2024-06-08,Walmart,005519306,Midwest,Bolt,Beverages,Energy Drinks,SKU-B06,Bolt Pro Pre-Workout Energy 32oz,0-61126-00206-8,21012.01,8659,12.299,2.43,704,73.18,1.69,17868.26,7460,17.59
2024-06-08,Walmart,005519306,Northeast,Bolt,Beverages,Energy Drinks,SKU-B06,Bolt Pro Pre-Workout Energy 32oz,0-61126-00206-8,16750.37,7222,10.273,2.32,703,69.63,1.12,16950.89,7077,-1.18
2024-06-08,Walmart,005519306,South Central,Bolt,Beverages,Energy Drinks,SKU-B06,Bolt Pro Pre-Workout Energy 32oz,0-61126-00206-8,17812.78,7325,11.95,2.43,613,70.32,4.97,14313.77,5976,24.45
2024-06-08,Walmart,005519306,Southeast,Bolt,Beverages,Energy Drinks,SKU-B06,Bolt Pro Pre-Workout Energy 32oz,0-61126-00206-8,21651.17,9027,13.178,2.4,685,75.39,13.23,18256.28,7622,18.6
2024-06-08,Walmart,005519306,West,Bolt,Beverages,Energy Drinks,SKU-B06,Bolt Pro Pre-Workout Energy 32oz,0-61126-00206-8,28577.23,11241,13.163,2.54,854,75.08,2.95,23841.91,9954,19.86
2024-06-08,Walmart,005519307,Midwest,Bolt,Beverages,Energy Drinks,SKU-B07,Bolt Max Energy Variety 6pk 12oz,0-61126-00207-5,16322.36,6079,9.352,2.69,650,82,2.34,13599.2,5146,20.02
2024-06-08,Walmart,005519307,Northeast,Bolt,Beverages,Energy Drinks,SKU-B07,Bolt Max Energy Variety 6pk 12oz,0-61126-00207-5,15511.74,5861,8.8,2.65,666,74.83,5.1,13237.15,5009,17.18
2024-06-08,Walmart,005519307,South Central,Bolt,Beverages,Energy Drinks,SKU-B07,Bolt Max Energy Variety 6pk 12oz,0-61126-00207-5,15015.25,5320,8.694,2.82,612,74.58,1.86,11778.39,4457,27.48
2024-06-08,Walmart,005519307,Southeast,Bolt,Beverages,Energy Drinks,SKU-B07,Bolt Max Energy Variety 6pk 12oz,0-61126-00207-5,16968.8,6586,9.355,2.58,704,79,1.98,15464.92,5852,9.72
2024-06-08,Walmart,005519307,West,Bolt,Beverages,Energy Drinks,SKU-B07,Bolt Max Energy Variety 6pk 12oz,0-61126-00207-5,25753.89,10375,10.921,2.48,950,63.56,3.28,21862.84,8273,17.8
2024-06-08,Walmart,005519308,Midwest,Bolt,Beverages,Energy Drinks,SKU-B08,Bolt Pure Sugar-Free Energy 12pk 12oz,0-61126-00208-2,12123.33,4413,6.864,2.75,643,73.26,0.5,11163.59,3932,8.6
2024-06-08,Walmart,005519308,Northeast,Bolt,Beverages,Energy Drinks,SKU-B08,Bolt Pure Sugar-Free Energy 12pk 12oz,0-61126-00208-2,13568.88,4795,6.754,2.83,710,79.43,2.23,11708.7,4124,15.89
2024-06-08,Walmart,005519308,South Central,Bolt,Beverages,Energy Drinks,SKU-B08,Bolt Pure Sugar-Free Energy 12pk 12oz,0-61126-00208-2,13312.88,4663,7.379,2.86,632,72.12,3.77,10093.22,3555,31.9
2024-06-08,Walmart,005519308,Southeast,Bolt,Beverages,Energy Drinks,SKU-B08,Bolt Pure Sugar-Free Energy 12pk 12oz,0-61126-00208-2,16108.43,5680,6.944,2.84,818,70.55,2.93,14911.28,5252,8.03
2024-06-08,Walmart,005519308,West,Bolt,Beverages,Energy Drinks,SKU-B08,Bolt Pure Sugar-Free Energy 12pk 12oz,0-61126-00208-2,13725.64,4611,6.741,2.98,684,69.62,2.92,13062.98,4601,5.07
2024-06-08,Walmart,005519309,Midwest,Bolt,Beverages,Energy Drinks,SKU-B09,Bolt Value Energy Multipack 18pk,0-61126-00209-9,20636.69,6169,8.616,3.35,716,83.37,1.99,17034.93,5219,21.14
2024-06-08,Walmart,005519309,Northeast,Bolt,Beverages,Energy Drinks,SKU-B09,Bolt Value Energy Multipack 18pk,0-61126-00209-9,18619.81,5832,8.477,3.19,688,69.89,2.46,15549.8,4764,19.74
2024-06-08,Walmart,005519309,South Central,Bolt,Beverages,Energy Drinks,SKU-B09,Bolt Value Energy Multipack 18pk,0-61126-00209-9,17237.44,5164,7.707,3.34,670,62.43,1.69,14665.25,4493,17.54
2024-06-08,Walmart,005519309,Southeast,Bolt,Beverages,Energy Drinks,SKU-B09,Bolt Value Energy Multipack 18pk,0-61126-00209-9,22289.91,6628,8.53,3.36,777,66.23,2.62,19411.14,5947,14.83
2024-06-08,Walmart,005519309,West,Bolt,Beverages,Energy Drinks,SKU-B09,Bolt Value Energy Multipack 18pk,0-61126-00209-9,23415.32,6989,8.758,3.35,798,70.49,1.43,20883.21,6398,12.13
2024-06-08,Walmart,005519310,Midwest,Bolt,Beverages,Energy Drinks,SKU-B10,Bolt XL Bulk Energy Can 128oz,0-61126-00210-5,16753.52,7097,9.94,2.36,714,77.49,1.49,14400.62,5841,16.34
2024-06-08,Walmart,005519310,Northeast,Bolt,Beverages,Energy Drinks,SKU-B10,Bolt XL Bulk Energy Can 128oz,0-61126-00210-5,14178.86,5820,8.845,2.44,658,68.81,3.79,12605.78,5113,12.48
2024-06-08,Walmart,005519310,South Central,Bolt,Beverages,Energy Drinks,SKU-B10,Bolt XL Bulk Energy Can 128oz,0-61126-00210-5,15665.78,6102,9.359,2.57,652,55.49,2.05,12097.9,4907,29.49
2024-06-08,Walmart,005519310,Southeast,Bolt,Beverages,Energy Drinks,SKU-B10,Bolt XL Bulk Energy Can 128oz,0-61126-00210-5,22289.32,9220,10.537,2.42,875,69.34,2.09,18530.22,7516,20.29
2024-06-08,Walmart,005519310,West,Bolt,Beverages,Energy Drinks,SKU-B10,Bolt XL Bulk Energy Can 128oz,0-61126-00210-5,23080.59,9841,10.639,2.35,925,72.5,2.59,20519.83,8323,12.48
2024-06-08,Walmart,007234101,Midwest,Silke,Personal Care,Hair Care,SKU-C01,Silke Moisturizing Shampoo 8oz,0-85931-00301-2,9946.35,1257,2.164,7.91,581,69.39,2.5,8533.98,1107,16.55
2024-06-08,Walmart,007234101,Northeast,Silke,Personal Care,Hair Care,SKU-C01,Silke Moisturizing Shampoo 8oz,0-85931-00301-2,9590.52,1292,2.081,7.42,621,74.12,3.55,8665.04,1124,10.68
2024-06-08,Walmart,007234101,South Central,Silke,Personal Care,Hair Care,SKU-C01,Silke Moisturizing Shampoo 8oz,0-85931-00301-2,10694.67,1457,2.235,7.34,652,67.35,4.01,8811.51,1143,21.37
2024-06-08,Walmart,007234101,Southeast,Silke,Personal Care,Hair Care,SKU-C01,Silke Moisturizing Shampoo 8oz,0-85931-00301-2,13577.35,1682,2.503,8.07,672,84.72,2.48,10361.04,1344,31.04
2024-06-08,Walmart,007234101,West,Silke,Personal Care,Hair Care,SKU-C01,Silke Moisturizing Shampoo 8oz,0-85931-00301-2,15092.55,2011,2.44,7.5,824,76.99,3.88,13313.63,1727,13.36
2024-06-08,Walmart,007234102,Midwest,Silke,Personal Care,Hair Care,SKU-C02,Silke Volumizing Conditioner 12oz,0-85931-00302-9,10477.36,1318,2.108,7.95,625,72.5,1.8,8080.98,1049,29.65
2024-06-08,Walmart,007234102,Northeast,Silke,Personal Care,Hair Care,SKU-C02,Silke Volumizing Conditioner 12oz,0-85931-00302-9,10370.47,1295,1.965,8.01,659,60.01,4.68,8096.39,1051,28.09
2024-06-08,Walmart,007234102,South Central,Silke,Personal Care,Hair Care,SKU-C02,Silke Volumizing Conditioner 12oz,0-85931-00302-9,10147.76,1328,1.976,7.64,672,81.18,3.39,7996.24,1038,26.91
2024-06-08,Walmart,007234102,Southeast,Silke,Personal Care,Hair Care,SKU-C02,Silke Volumizing Conditioner 12oz,0-85931-00302-9,10724.3,1465,2.002,7.32,732,67.39,3.32,9945.23,1291,7.83
2024-06-08,Walmart,007234102,West,Silke,Personal Care,Hair Care,SKU-C02,Silke Volumizing Conditioner 12oz,0-85931-00302-9,12157.91,1599,2.231,7.6,717,69.64,2.56,10199.44,1324,19.2
2024-06-08,Walmart,007234103,Midwest,Silke,Personal Care,Hair Care,SKU-C03,Silke Lite Daily Shampoo 12oz,0-85931-00303-6,15998.98,2563,3.802,6.24,674,77.72,6,12348.08,2013,29.57
2024-06-08,Walmart,007234103,Northeast,Silke,Personal Care,Hair Care,SKU-C03,Silke Lite Daily Shampoo 12oz,0-85931-00303-6,12322.39,2108,3.199,5.85,659,70.61,2.61,11470.9,1870,7.42
2024-06-08,Walmart,007234103,South Central,Silke,Personal Care,Hair Care,SKU-C03,Silke Lite Daily Shampoo 12oz,0-85931-00303-6,11848.65,1968,3.471,6.02,567,71.56,4.05,9557.04,1558,23.98
2024-06-08,Walmart,007234103,Southeast,Silke,Personal Care,Hair Care,SKU-C03,Silke Lite Daily Shampoo 12oz,0-85931-00303-6,14406.25,2317,4.002,6.22,579,73.11,5.07,11139.65,1816,29.32
2024-06-08,Walmart,007234103,West,Silke,Personal Care,Hair Care,SKU-C03,Silke Lite Daily Shampoo 12oz,0-85931-00303-6,14904.31,2361,3.406,6.31,693,69.76,2.45,13967.5,2277,6.71
2024-06-08,Walmart,007234104,Midwest,Silke,Personal Care,Hair Care,SKU-C04,Silke Premium Repair Mask 16oz,0-85931-00304-3,9985.31,1220,1.811,8.18,674,78.8,1.4,7880,985,26.72
2024-06-08,Walmart,007234104,Northeast,Silke,Personal Care,Hair Care,SKU-C04,Silke Premium Repair Mask 16oz,0-85931-00304-3,8421.79,1113,1.758,7.57,633,80.32,2.03,7032,879,19.76
2024-06-08,Walmart,007234104,South Central,Silke,Personal Care,Hair Care,SKU-C04,Silke Premium Repair Mask 16oz,0-85931-00304-3,7561.77,913,1.64,8.28,557,67.79,3.46,5992,749,26.2
2024-06-08,Walmart,007234104,Southeast,Silke,Personal Care,Hair Care,SKU-C04,Silke Premium Repair Mask 16oz,0-85931-00304-3,8947.23,1080,1.566,8.28,690,85.27,0.52,8472,1059,5.61
2024-06-08,Walmart,007234104,West,Silke,Personal Care,Hair Care,SKU-C04,Silke Premium Repair Mask 16oz,0-85931-00304-3,12817.39,1538,2.22,8.33,693,76.9,4.33,8912,1114,43.82
2024-06-08,Walmart,007234105,Midwest,Silke,Personal Care,Hair Care,SKU-C05,Silke Classic 2-in-1 Shampoo+Cond 24oz,0-85931-00305-0,13193.76,2251,3.59,5.86,627,68.78,4.05,10086,1681,30.81
2024-06-08,Walmart,007234105,Northeast,Silke,Personal Care,Hair Care,SKU-C05,Silke Classic 2-in-1 Shampoo+Cond 24oz,0-85931-00305-0,9699.58,1699,3.044,5.71,558,60.71,2.25,8526,1421,13.76
2024-06-08,Walmart,007234105,South Central,Silke,Personal Care,Hair Care,SKU-C05,Silke Classic 2-in-1 Shampoo+Cond 24oz,0-85931-00305-0,9463.56,1633,2.605,5.8,627,67.69,2.75,9276,1546,2.02
2024-06-08,Walmart,007234105,Southeast,Silke,Personal Care,Hair Care,SKU-C05,Silke Classic 2-in-1 Shampoo+Cond 24oz,0-85931-00305-0,16312.26,2689,3.852,6.07,698,68.84,2.78,11790,1965,38.36
2024-06-08,Walmart,007234105,West,Silke,Personal Care,Hair Care,SKU-C05,Silke Classic 2-in-1 Shampoo+Cond 24oz,0-85931-00305-0,15906.53,2709,3.767,5.87,719,65.68,3.14,12720,2120,25.05
2024-06-08,Walmart,007234106,Midwest,Silke,Personal Care,Hair Care,SKU-C06,Silke Pro Color-Protect Shampoo 32oz,0-85931-00306-7,16660.34,2055,3.104,8.11,662,80.19,1.99,13656.86,1675,21.99
2024-06-08,Walmart,007234106,Northeast,Silke,Personal Care,Hair Care,SKU-C06,Silke Pro Color-Protect Shampoo 32oz,0-85931-00306-7,14218.14,1811,2.799,7.85,647,72.23,3.73,12678.46,1555,12.14
2024-06-08,Walmart,007234106,South Central,Silke,Personal Care,Hair Care,SKU-C06,Silke Pro Color-Protect Shampoo 32oz,0-85931-00306-7,13105.76,1583,2.975,8.28,532,61.77,3.29,10093.85,1238,29.84
2024-06-08,Walmart,007234106,Southeast,Silke,Personal Care,Hair Care,SKU-C06,Silke Pro Color-Protect Shampoo 32oz,0-85931-00306-7,16535.36,2020,3.424,8.19,590,74.47,3.24,12776.3,1567,29.42
2024-06-08,Walmart,007234106,West,Silke,Personal Care,Hair Care,SKU-C06,Silke Pro Color-Protect Shampoo 32oz,0-85931-00306-7,20566.07,2452,3.564,8.39,688,64.33,3.51,15613.67,1915,31.72
2024-06-08,Walmart,007234107,Midwest,Silke,Personal Care,Hair Care,SKU-C07,Silke Max Salon Kit Shampoo+Cond 6pk,0-85931-00307-4,4705.14,588,0.963,8,610,70.28,4.41,4048,506,16.23
2024-06-08,Walmart,007234107,Northeast,Silke,Personal Care,Hair Care,SKU-C07,Silke Max Salon Kit Shampoo+Cond 6pk,0-85931-00307-4,5279.38,683,1.023,7.73,668,65.47,2.13,4216,527,25.22
2024-06-08,Walmart,007234107,South Central,Silke,Personal Care,Hair Care,SKU-C07,Silke Max Salon Kit Shampoo+Cond 6pk,0-85931-00307-4,4197.57,510,0.863,8.23,591,70.39,0.82,3608,451,16.34
2024-06-08,Walmart,007234107,Southeast,Silke,Personal Care,Hair Care,SKU-C07,Silke Max Salon Kit Shampoo+Cond 6pk,0-85931-00307-4,6140.79,717,1.129,8.56,635,76.7,0.5,4424,553,38.81
2024-06-08,Walmart,007234107,West,Silke,Personal Care,Hair Care,SKU-C07,Silke Max Salon Kit Shampoo+Cond 6pk,0-85931-00307-4,5506.76,714,1.19,7.71,600,75.72,1.4,4384,548,25.61
2024-06-08,Walmart,007234108,Midwest,Silke,Personal Care,Hair Care,SKU-C08,Silke Pure Sulfate-Free Shampoo 12pk Travel,0-85931-00308-1,6483.83,789,1.186,8.22,665,68.91,1.49,5516.04,642,17.55
2024-06-08,Walmart,007234108,Northeast,Silke,Personal Care,Hair Care,SKU-C08,Silke Pure Sulfate-Free Shampoo 12pk Travel,0-85931-00308-1,5935.85,694,1.042,8.55,666,68.83,3.15,5249.69,611,13.07
2024-06-08,Walmart,007234108,South Central,Silke,Personal Care,Hair Care,SKU-C08,Silke Pure Sulfate-Free Shampoo 12pk Travel,0-85931-00308-1,5669.97,625,1.076,9.07,581,59.85,0.5,4433.45,516,27.89
2024-06-08,Walmart,007234108,Southeast,Silke,Personal Care,Hair Care,SKU-C08,Silke Pure Sulfate-Free Shampoo 12pk Travel,0-85931-00308-1,9033.77,999,1.435,9.04,696,77.37,0.99,6065.92,706,48.93
2024-06-08,Walmart,007234108,West,Silke,Personal Care,Hair Care,SKU-C08,Silke Pure Sulfate-Free Shampoo 12pk Travel,0-85931-00308-1,9683.6,1110,1.568,8.72,708,77.96,2.88,6461.15,752,49.87
2024-06-08,Walmart,007234109,Midwest,Silke,Personal Care,Hair Care,SKU-C09,Silke Value Bundle Shampoo+Cond+Mask,0-85931-00309-8,8270.14,976,1.472,8.47,663,74.22,1.33,7070.66,823,16.96
2024-06-08,Walmart,007234109,Northeast,Silke,Personal Care,Hair Care,SKU-C09,Silke Value Bundle Shampoo+Cond+Mask,0-85931-00309-8,6842.02,793,1.363,8.63,582,76.8,3.73,5893.65,686,16.09
2024-06-08,Walmart,007234109,South Central,Silke,Personal Care,Hair Care,SKU-C09,Silke Value Bundle Shampoo+Cond+Mask,0-85931-00309-8,7120.7,822,1.445,8.66,569,56.22,3.3,5584.36,650,27.51
2024-06-08,Walmart,007234109,Southeast,Silke,Personal Care,Hair Care,SKU-C09,Silke Value Bundle Shampoo+Cond+Mask,0-85931-00309-8,8991.73,1080,1.494,8.33,723,78.62,3.92,8101.62,943,10.99
2024-06-08,Walmart,007234109,West,Silke,Personal Care,Hair Care,SKU-C09,Silke Value Bundle Shampoo+Cond+Mask,0-85931-00309-8,11366.72,1270,1.682,8.95,755,79.3,3.98,8857.66,1031,28.33
2024-06-08,Walmart,007234110,Midwest,Silke,Personal Care,Hair Care,SKU-C10,Silke XL Family Shampoo 48oz,0-85931-00310-4,16633.21,2261,3.527,7.36,641,57.72,0.5,14547.95,1954,14.33
2024-06-08,Walmart,007234110,Northeast,Silke,Personal Care,Hair Care,SKU-C10,Silke XL Family Shampoo 48oz,0-85931-00310-4,14206.19,1944,3.322,7.31,585,74.59,1.75,12612.19,1694,12.64
2024-06-08,Walmart,007234110,South Central,Silke,Personal Care,Hair Care,SKU-C10,Silke XL Family Shampoo 48oz,0-85931-00310-4,12978.23,1785,3.592,7.27,497,73.42,3.52,10378.63,1394,25.05
2024-06-08,Walmart,007234110,Southeast,Silke,Personal Care,Hair Care,SKU-C10,Silke XL Family Shampoo 48oz,0-85931-00310-4,14633.53,2113,3.43,6.93,616,85.86,1.41,14681.96,1972,-0.33
2024-06-08,Walmart,007234110,West,Silke,Personal Care,Hair Care,SKU-C10,Silke XL Family Shampoo 48oz,0-85931-00310-4,18563.04,2556,3.683,7.26,694,70.03,3.03,17325.01,2327,7.15
2024-06-01,Walmart,003825541,Midwest,Apex,Snacks,Salty Snacks,SKU-A01,Apex Original Sea Salt Thin Crisps 4oz,0-72820-00101-4,26035.01,6451,8.356,4.04,772,71.23,1.63,22002.56,5695,18.33
2024-06-01,Walmart,003825541,Northeast,Apex,Snacks,Salty Snacks,SKU-A01,Apex Original Sea Salt Thin Crisps 4oz,0-72820-00101-4,20871.79,5581,8.355,3.74,668,68.26,1.62,18084.98,4681,15.41
2024-06-01,Walmart,003825541,South Central,Apex,Snacks,Salty Snacks,SKU-A01,Apex Original Sea Salt Thin Crisps 4oz,0-72820-00101-4,19669.56,5437,7.468,3.62,728,68.35,0.5,19089.49,4941,3.04
2024-06-01,Walmart,003825541,Southeast,Apex,Snacks,Salty Snacks,SKU-A01,Apex Original Sea Salt Thin Crisps 4oz,0-72820-00101-4,27141.55,7361,9.763,3.69,754,77.77,1.08,22562.76,5840,20.29
2024-06-01,Walmart,003825541,West,Apex,Snacks,Salty Snacks,SKU-A01,Apex Original Sea Salt Thin Crisps 4oz,0-72820-00101-4,37930.93,9449,9.742,4.01,970,67.23,2.36,30409.51,7871,24.73
2024-06-01,Walmart,003825542,Midwest,Apex,Snacks,Salty Snacks,SKU-A02,Apex Bold BBQ Kettle Chips 8oz,0-72820-00102-1,14985.65,4600,6.101,3.26,754,75.32,3.07,14308.12,4172,4.74
2024-06-01,Walmart,003825542,Northeast,Apex,Snacks,Salty Snacks,SKU-A02,Apex Bold BBQ Kettle Chips 8oz,0-72820-00102-1,16262.83,4752,6.554,3.42,725,72.94,0.71,13070.05,3811,24.43
2024-06-01,Walmart,003825542,South Central,Apex,Snacks,Salty Snacks,SKU-A02,Apex Bold BBQ Kettle Chips 8oz,0-72820-00102-1,11979.05,3561,5.371,3.36,663,64.02,2.46,11574.76,3375,3.49
2024-06-01,Walmart,003825542,Southeast,Apex,Snacks,Salty Snacks,SKU-A02,Apex Bold BBQ Kettle Chips 8oz,0-72820-00102-1,19327.3,6049,7.15,3.2,846,64.21,1.15,16856.28,4915,14.66
2024-06-01,Walmart,003825542,West,Apex,Snacks,Salty Snacks,SKU-A02,Apex Bold BBQ Kettle Chips 8oz,0-72820-00102-1,16521.43,5051,5.893,3.27,857,84.23,3.69,17892.01,5217,-7.66
2024-06-01,Walmart,003825543,Midwest,Apex,Snacks,Salty Snacks,SKU-A03,Apex Lite Veggie Straws 12oz,0-72820-00103-8,27689.11,8789,11.153,3.15,788,66.34,5.72,30052.91,6513,-7.87
2024-06-01,Walmart,003825543,Northeast,Apex,Snacks,Salty Snacks,SKU-A03,Apex Lite Veggie Straws 12oz,0-72820-00103-8,21365.55,6977,11.075,3.06,630,77.88,9.7,22826.92,4947,-6.4
2024-06-01,Walmart,003825543,South Central,Apex,Snacks,Salty Snacks,SKU-A03,Apex Lite Veggie Straws 12oz,0-72820-00103-8,22715.25,7300,9.171,3.11,796,70.63,5.05,27930.33,6053,-18.67
2024-06-01,Walmart,003825543,Southeast,Apex,Snacks,Salty Snacks,SKU-A03,Apex Lite Veggie Straws 12oz,0-72820-00103-8,26277.38,8494,10.96,3.09,775,83.52,5.63,31035.75,6726,-15.33
2024-06-01,Walmart,003825543,West,Apex,Snacks,Salty Snacks,SKU-A03,Apex Lite Veggie Straws 12oz,0-72820-00103-8,25586.07,8211,11.68,3.12,703,79.05,4.11,29489.96,6391,-13.24
2024-06-01,Walmart,003825544,Midwest,Apex,Snacks,Salty Snacks,SKU-A04,Apex Premium Aged Cheddar Puffs 16oz,0-72820-00104-5,9836.33,3064,3.949,3.21,776,69.76,3.67,7750.86,2501,26.91
2024-06-01,Walmart,003825544,Northeast,Apex,Snacks,Salty Snacks,SKU-A04,Apex Premium Aged Cheddar Puffs 16oz,0-72820-00104-5,8601.4,2767,3.57,3.11,775,63.47,2.57,7354.17,2373,16.96
2024-06-01,Walmart,003825544,South Central,Apex,Snacks,Salty Snacks,SKU-A04,Apex Premium Aged Cheddar Puffs 16oz,0-72820-00104-5,6843.85,2147,3.117,3.19,689,63.3,2.03,6331.47,2043,8.09
2024-06-01,Walmart,003825544,Southeast,Apex,Snacks,Salty Snacks,SKU-A04,Apex Premium Aged Cheddar Puffs 16oz,0-72820-00104-5,10581.22,3378,4.282,3.13,789,66.64,2.9,8277.7,2671,27.83
2024-06-01,Walmart,003825544,West,Apex,Snacks,Salty Snacks,SKU-A04,Apex Premium Aged Cheddar Puffs 16oz,0-72820-00104-5,9420.74,3000,4.121,3.14,728,75.31,2.11,7998.79,2581,17.78
2024-06-01,Walmart,003825545,Midwest,Apex,Snacks,Salty Snacks,SKU-A05,Apex Classic White Cheddar Popcorn 24oz,0-72820-00105-2,7773.24,2617,3.222,2.97,812,74.71,0.5,6342,2114,22.57
2024-06-01,Walmart,003825545,Northeast,Apex,Snacks,Salty Snacks,SKU-A05,Apex Classic White Cheddar Popcorn 24oz,0-72820-00105-2,6268.31,2031,2.893,3.09,702,82.03,2.06,5208,1736,20.36
2024-06-01,Walmart,003825545,South Central,Apex,Snacks,Salty Snacks,SKU-A05,Apex Classic White Cheddar Popcorn 24oz,0-72820-00105-2,5193.41,1659,2.698,3.13,615,77.49,0.95,4419,1473,17.52
2024-06-01,Walmart,003825545,Southeast,Apex,Snacks,Salty Snacks,SKU-A05,Apex Classic White Cheddar Popcorn 24oz,0-72820-00105-2,6980.67,2291,3.191,3.05,718,73.66,2.81,5886,1962,18.6
2024-06-01,Walmart,003825545,West,Apex,Snacks,Salty Snacks,SKU-A05,Apex Classic White Cheddar Popcorn 24oz,0-72820-00105-2,8527.49,2854,3.174,2.99,899,73.26,1.93,7722,2574,10.43
2024-06-01,Walmart,003825546,Midwest,Apex,Snacks,Salty Snacks,SKU-A06,Apex Pro Protein Pretzels 32oz,0-72820-00106-9,15964.93,3601,4.683,4.43,769,76.01,2.97,15665.91,3480,1.91
2024-06-01,Walmart,003825546,Northeast,Apex,Snacks,Salty Snacks,SKU-A06,Apex Pro Protein Pretzels 32oz,0-72820-00106-9,16336.9,3656,5.114,4.47,715,76.08,3.55,13838.22,3074,18.06
2024-06-01,Walmart,003825546,South Central,Apex,Snacks,Salty Snacks,SKU-A06,Apex Pro Protein Pretzels 32oz,0-72820-00106-9,13637.4,3026,4.444,4.51,681,75.31,2.53,12762.32,2835,6.86
2024-06-01,Walmart,003825546,Southeast,Apex,Snacks,Salty Snacks,SKU-A06,Apex Pro Protein Pretzels 32oz,0-72820-00106-9,21497.61,4629,5.414,4.64,855,86.2,1.78,18290.41,4063,17.53
2024-06-01,Walmart,003825546,West,Apex,Snacks,Salty Snacks,SKU-A06,Apex Pro Protein Pretzels 32oz,0-72820-00106-9,22952.53,5104,5.787,4.5,882,62.89,1.6,19762.46,4390,16.14
2024-06-01,Walmart,003825547,Midwest,Apex,Snacks,Salty Snacks,SKU-A07,Apex Max Variety Pack 6ct,0-72820-00107-6,21228.25,4976,6.826,4.27,729,75.98,3.75,18310.52,4368,15.93
2024-06-01,Walmart,003825547,Northeast,Apex,Snacks,Salty Snacks,SKU-A07,Apex Max Variety Pack 6ct,0-72820-00107-6,20339.87,4952,7.314,4.11,677,72.06,3.48,16151.66,3853,25.93
2024-06-01,Walmart,003825547,South Central,Apex,Snacks,Salty Snacks,SKU-A07,Apex Max Variety Pack 6ct,0-72820-00107-6,16611.74,3970,5.997,4.18,662,69.75,1.49,15296.5,3649,8.6
2024-06-01,Walmart,003825547,Southeast,Apex,Snacks,Salty Snacks,SKU-A07,Apex Max Variety Pack 6ct,0-72820-00107-6,30021.79,6990,8.301,4.29,842,70.61,1.26,22204.86,5297,35.2
2024-06-01,Walmart,003825547,West,Apex,Snacks,Salty Snacks,SKU-A07,Apex Max Variety Pack 6ct,0-72820-00107-6,32187.44,7680,8.983,4.19,855,80.68,2.78,23621.75,5635,36.26
2024-06-01,Walmart,003825548,Midwest,Apex,Snacks,Salty Snacks,SKU-A08,Apex Pure Unsalted Rice Cakes 12pk,0-72820-00108-3,23352.15,5110,6.742,4.57,758,71.82,2.04,18399.19,4075,26.92
2024-06-01,Walmart,003825548,Northeast,Apex,Snacks,Salty Snacks,SKU-A08,Apex Pure Unsalted Rice Cakes 12pk,0-72820-00108-3,16986.36,3729,6.363,4.56,586,62.93,3.81,13513.81,2993,25.7
2024-06-01,Walmart,003825548,South Central,Apex,Snacks,Salty Snacks,SKU-A08,Apex Pure Unsalted Rice Cakes 12pk,0-72820-00108-3,18428.54,3908,5.245,4.72,745,71.9,2.41,16633.77,3684,10.79
2024-06-01,Walmart,003825548,Southeast,Apex,Snacks,Salty Snacks,SKU-A08,Apex Pure Unsalted Rice Cakes 12pk,0-72820-00108-3,23728.01,5436,6.549,4.36,830,82.11,1.58,21153.43,4685,12.17
2024-06-01,Walmart,003825548,West,Apex,Snacks,Salty Snacks,SKU-A08,Apex Pure Unsalted Rice Cakes 12pk,0-72820-00108-3,26757.44,5954,7.208,4.49,826,74.89,3.55,22051.94,4884,21.34
2024-06-01,Walmart,003825549,Midwest,Apex,Snacks,Salty Snacks,SKU-A09,Apex Value Mix Party Pack 36oz,0-72820-00109-0,10788.61,3222,4.246,3.35,759,80.9,1.72,10760.92,3279,0.26
2024-06-01,Walmart,003825549,Northeast,Apex,Snacks,Salty Snacks,SKU-A09,Apex Value Mix Party Pack 36oz,0-72820-00109-0,11517.91,3583,5.012,3.21,715,63.33,4.99,9631.99,2935,19.58
2024-06-01,Walmart,003825549,South Central,Apex,Snacks,Salty Snacks,SKU-A09,Apex Value Mix Party Pack 36oz,0-72820-00109-0,9849.67,3015,4.568,3.27,660,77.07,0.5,8611.36,2624,14.38
2024-06-01,Walmart,003825549,Southeast,Apex,Snacks,Salty Snacks,SKU-A09,Apex Value Mix Party Pack 36oz,0-72820-00109-0,14529.8,4567,5.201,3.18,878,64.68,3.41,13071.29,3983,11.16
2024-06-01,Walmart,003825549,West,Apex,Snacks,Salty Snacks,SKU-A09,Apex Value Mix Party Pack 36oz,0-72820-00109-0,13567.86,4227,5.497,3.21,769,78.19,2.39,11994.87,3655,13.11
2024-06-01,Walmart,003825550,Midwest,Apex,Snacks,Salty Snacks,SKU-A10,Apex XL Family Size Tortilla Chips 48oz,0-72820-00110-6,28361.54,7783,9.966,3.64,781,66.36,0.75,20231.78,5690,40.18
2024-06-01,Walmart,003825550,Northeast,Apex,Snacks,Salty Snacks,SKU-A10,Apex XL Family Size Tortilla Chips 48oz,0-72820-00110-6,22526.58,6171,8.384,3.65,736,87.09,3.59,18112.6,5094,24.37
